10; 1.8368589878082275; false
27; 0.010576963424682617; false
1; 0.01618790626525879; false
0; 0.09319710731506348; true
0; 0.15049314498901367; true
0; 0.09291505813598633; true
0; 0.10704493522644043; true
0; 0.10309100151062012; true
0; 0.12522387504577637; true
3750; 1.0228478908538818; false
75; 0.024129152297973633; false
0; 0.10486412048339844; true
0; 0.13073086738586426; true
0; 0.08484482765197754; true
0; 0.13259387016296387; true
19; 0.12770390510559082; true
0; 0.11310195922851562; true
0; 0.08915305137634277; true
0; 0.1221778392791748; true
0; 0.10808920860290527; true
0; 0.10831689834594727; true
0; 0.10109210014343262; true
0; 0.10538792610168457; true
4; 0.008762121200561523; false
0; 0.11170387268066406; true
0; 0.1300349235534668; true
0; 0.10683393478393555; true
0; 0.12709712982177734; true
0; 0.15763306617736816; true
0; 0.007618904113769531; false
