0; 0.0004451274871826172
0; 0.00047016143798828125
0; 0.00034999847412109375
0; 0.0003628730773925781
0; 0.005340099334716797
0; 0.0004029273986816406
0; 0.00039696693420410156
0; 0.00034689903259277344
0; 0.00039196014404296875
0; 0.00041484832763671875


15; 0.25160884857177734
0; 0.0011029243469238281
0; 0.0013439655303955078
0; 0.0011050701141357422
0; 0.0010979175567626953
0; 0.0013360977172851562
0; 0.0014009475708007812
0; 0.0013251304626464844
2; 0.0013918876647949219
1; 0.00150299072265625


9; 0.0033540725708007812
34; 0.004962921142578125
7; 0.0030469894409179688
52; 0.005330801010131836
7; 0.0032129287719726562
61; 0.0050830841064453125
37; 0.0045511722564697266
85; 0.008121013641357422
76; 0.006166934967041016
93; 0.0074579715728759766


0; 0.0021669864654541016
7; 0.002660989761352539
9; 0.002562999725341797
0; 0.01273202896118164
6; 0.0023729801177978516
0; 0.0021619796752929688
0; 0.002490997314453125
0; 0.0022509098052978516
0; 0.002187967300415039
4; 0.0025899410247802734


2349; 0.1624588966369629
214; 0.021999835968017578
8977; 0.5780229568481445
2533; 0.1723480224609375
1921; 0.1320018768310547
161; 0.024338960647583008
4343; 0.2738840579986572
2190; 0.1659557819366455
9447; 0.5901718139648438
444; 0.034677982330322266
