0; 0.0004439353942871094
0; 0.00033593177795410156
0; 0.0002720355987548828
0; 0.00028514862060546875
0; 0.0002951622009277344
0; 0.0002791881561279297
0; 0.00028514862060546875
0; 0.0003159046173095703
0; 0.0002701282501220703
0; 0.00026488304138183594


0; 0.0009739398956298828
4; 0.0010859966278076172
4; 0.0010540485382080078
0; 0.0008950233459472656
0; 0.0008540153503417969
0; 0.0009560585021972656
0; 0.0008251667022705078
0; 0.0007979869842529297
0; 0.0007917881011962891
0; 0.0008249282836914062


136; 0.005914926528930664
151; 0.00619196891784668
74; 0.00395512580871582
233; 0.008556127548217773
131; 0.004909038543701172
264; 0.009541034698486328
63; 0.003616809844970703
101; 0.0047528743743896484
245; 0.009423971176147461
61; 0.0033979415893554688


12; 0.001964092254638672
0; 0.0015680789947509766
18; 0.001987934112548828
15; 0.0021200180053710938
4; 0.001766204833984375
1; 0.0017669200897216797
22; 0.0023200511932373047
1; 0.0017011165618896484
11; 0.002048015594482422
2; 0.001767873764038086


7547; 0.322390079498291
6356; 0.2667250633239746
1729; 0.08094906806945801
4236; 0.18392014503479004
1346; 0.059535980224609375
15767; 0.6322200298309326
4656; 0.1899549961090088
21815; 0.8648478984832764
1343; 0.06991791725158691
256; 0.016589879989624023
